msa,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",190616,487036,5.110127167,91318626.4,187.4987196,2.843984765,157824,49939210.27,271381,184.0188159,1.076658726,0.013018597,15.1256248,12.52353742,7246.250474,3962.740575,132.4233108,12602.19016
"Phoenix-Mesa-Chandler, AZ",181979,458340,5.037284522,83790356.3,182.8126638,2.774721259,146781,46359066.59,254164,182.3982413,1.079241247,0.007813852,4.817745885,3.885907488,2218.281474,1227.31855,396.0285688,37772.64396
"Pine Bluff, AR",12060,30762,5.101492537,12830997.92,417.1054521,2.606633499,8735,6557780.288,15662,418.7064416,1.082153992,0.002809347,2.231158099,1.616017081,2373.796428,1213.220945,0.822554909,5405.26465
"Pittsburgh, PA",117483,296406,5.045938561,73845795.68,249.1373173,2.655235226,88963,38930090.62,155996,249.5582619,1.09251254,0.006775815,8.49177384,6.430323333,5337.638603,2813.900949,103.2183472,13834.91862
"Pittsfield, MA",8102,20588,5.082201925,6819785.418,331.250506,2.636262651,6277,3462681.642,10642,325.3788425,1.087570961,0.018981394,3.306359441,2.561591979,2783.098235,1413.091846,14.4396789,2450.429285
"Pocatello, ID",9717,24512,5.045178553,9966665.476,406.6035197,2.604404652,7139,5192394.217,12609,411.8006358,1.105680754,0.01110318,1.448998253,1.064567102,1486.228348,774.289405,3.098997538,6706.012227
"Port St. Lucie, FL",20842,52587,5.046252759,10211424.2,194.1815315,2.822665771,17268,5682767.674,29471,192.8257499,1.06955467,0.008720437,5.588299872,4.630014499,2737.957036,1523.702613,23.91137659,3729.577953
"Portland-South Portland, ME",35778,85192,4.762256135,22005079.88,258.299839,2.467242439,25243,11385000.31,44160,257.8125071,1.085595992,0.031227355,4.828605908,3.406800239,2969.809903,1536.521879,13.16211882,7409.59206
"Portland-Vancouver-Hillsboro, OR-WA",97359,243207,4.996086648,49366072.31,202.9796524,2.621606631,71071,25760149.77,128365,200.6789216,1.111281185,0.004424882,5.512312763,4.023927735,2795.029021,1458.498982,203.5220893,17662.09651
"Poughkeepsie-Newburgh-Middletown, NY",29431,72370,4.917943665,19217165.59,265.5404946,2.549488634,21748,10044463.54,37439,268.2887775,1.10154281,0.016907503,6.838933527,5.053621228,4465.52676,2334.04976,21.35689118,4303.448759
"Prescott Valley-Prescott, AZ",20456,49016,4.792334767,16692816.44,340.5585205,2.502786469,14349,8829991.877,25602,344.8946128,1.141486363,0.00917897,0.971507836,0.681470763,792.7846095,419.3589312,15.22307462,21055.92899
"Providence-Warwick, RI-MA",72030,182473,5.066583368,30602585.17,167.7102101,2.692280994,56357,16382440.07,96998,168.8946171,1.075362601,0.015020928,12.51515776,9.791985922,5317.175916,2846.436512,73.60084547,5755.420856
"Provo-Orem, UT",26065,66793,5.125110301,13735872.36,205.6483817,2.696988298,20118,7232049.809,35253,205.1470743,1.09349692,0.004340056,1.814070362,1.4001714,955.9884498,503.3357843,15.94654039,14368.24091
"Pueblo, CO",10198,27212,5.336732693,9046139.429,332.4319943,2.807805452,8072,4736016.568,14307,331.0279281,1.072548384,0.004123855,1.637842959,1.296398153,1452.849163,760.6247684,4.950483813,6226.482183
"Punta Gorda, FL",16335,44082,5.397245179,8328663.334,188.9356956,2.866727885,13812,4410444.423,23393,188.5369308,1.069177966,0.009148036,7.35224244,6.216661927,3748.659445,1985.102949,11.12828,2221.771131
"Racine, WI",8436,21790,5.165955429,4522144.125,207.5330025,2.927927928,7069,2458090.079,12301,199.8284757,1.056360577,0.018291196,9.481719247,7.945267112,5082.705191,2762.792794,11.65507237,889.7120638
"Raleigh-Cary, NC",67925,158618,4.670386456,31539057.1,198.8365576,2.505734266,47115,16980855.18,85224,199.2496853,1.066501248,0.00660612,12.20659818,8.466895444,5667.789427,3051.578593,101.5588925,5564.613418
"Rapid City, SD",9871,24382,4.940127647,13322465.39,546.405766,2.623239793,7218,6977028.717,12911,540.3941381,1.099774864,0.007590427,0.60859024,0.445021209,821.3881472,430.164277,4.028809999,16219.45171
"Reading, PA",15513,40986,5.284084316,11528788.91,281.2860222,2.817830207,12634,6068921.954,21783,278.6081786,1.07662796,0.006886104,6.924175365,5.639143399,5145.836146,2708.842898,9.124193326,2240.411195
"Redding, CA",14740,33355,4.52578019,14322031.42,429.3818444,2.358480326,9428,7375226.467,17363,424.7668299,1.229917818,0.005356217,1.478379484,0.945601206,1436.458441,739.7139413,11.73852357,9970.376459
"Reno, NV",19708,47248,4.79480414,10124724.17,214.2889471,2.666886544,14779,5562726.443,26371,210.9410505,1.092954992,0.003981647,1.117321244,0.837877545,574.0090015,315.3720533,13.74987248,17638.61567
"Richmond, VA",67567,159076,4.708689153,39785029.83,250.1007684,2.571240398,47650,21696795.33,86878,249.7386603,1.074110083,0.009277377,5.801964589,4.091695837,3416.332444,1863.099415,117.5628703,11645.53816
"Riverside-San Bernardino-Ontario, CA",148751,374550,5.035932532,80332290.06,214.4768123,2.666341739,111197,43533516.17,198655,219.1413061,1.071801713,0.002386046,2.096544581,1.56724639,1132.229211,613.5754207,124.4076258,70950.55425
"Roanoke, VA",17685,42174,4.769465649,14040744.54,332.9241841,2.508510037,12200,7333436.579,22148,331.1105553,1.12118644,0.008849558,3.604673173,2.486684349,2861.877024,1494.749341,4.86539559,4906.131333
"Rochester, MN",15155,38716,5.109336853,17591067.73,454.3617039,2.727680633,11541,9121635.909,20601,442.7763657,1.055685454,0.006892869,2.335246499,1.778362247,2710.622193,1405.560431,11.61610976,6489.678929
"Rochester, NY",36026,94506,5.246544163,33409197.08,353.5140317,2.734747127,29001,17341228.05,49195,352.4998079,1.059010344,0.013680252,2.640159753,2.125333731,2448.387762,1270.849175,59.29521869,13645.3864
"Rockford, IL",16230,43303,5.336167591,9965403.418,230.1319405,2.856685151,13241,5312831.612,23130,229.6944061,1.045637466,0.007220061,7.818918517,6.378946401,4800.904333,2559.494607,11.21065609,2075.734638
"Rocky Mount, NC",9172,22801,4.971870911,7933587.014,347.9490818,2.632468382,6739,4212605.827,12017,350.5538676,1.0485359,0.004826496,3.393494762,2.493323288,2935.301567,1558.59745,8.749989199,2702.818376
"Rome, GA",5273,13146,4.986155888,4329493.689,329.339243,2.632087995,3960,2274871.295,6911,329.1667335,1.097322114,0.006366662,3.920628412,2.944374836,3219.104109,1691.432777,10.74239972,1344.937455
"Sacramento-Roseville-Folsom, CA",88387,214966,4.864199486,43817624.31,203.8351381,2.630251055,65578,23654663.75,116467,203.101855,1.114301947,0.003142521,6.432370916,4.772444137,3188.831075,1721.470025,87.12847577,13740.96755
"Saginaw, MI",8645,24645,5.701561596,7948457.915,322.5180732,2.981839213,7296,4086735.769,12802,319.2263528,1.035855739,0.013201062,4.088150673,3.450219469,3758.761547,1932.584336,5.174274415,2114.648087
"Salem, OR",15600,39172,5.022051282,10812312.78,276.0214638,2.5975,11252,5596292.616,20268,276.1146939,1.093245271,0.003404381,3.115515189,2.247165187,2159.354148,1117.649657,14.90798091,5007.197542
"Salinas, CA",15798,39836,5.043170022,11642760.93,292.2673194,2.687428788,12102,6195031.239,21292,290.9558162,1.12802414,0.011224873,1.610833214,1.23397288,1187.146855,631.6724954,25.82117937,9807.34682
"Salisbury, MD-DE",29180,71857,4.925085675,19285160.46,268.3824883,2.688896504,22541,10243286.17,39297,260.663312,1.075918519,0.009339135,3.895131164,3.008915406,2574.305329,1367.338697,21.2543084,7491.403697
"Salt Lake City, UT",41929,105263,5.02101171,18063590.98,171.6043718,2.679577381,32047,9936897.912,56267,176.6025897,1.07377446,0.002470365,1.999662791,1.528374,861.4822857,473.906962,66.69936933,20968.03531
"San Angelo, TX",10757,29676,5.517523473,14715262.41,495.8640792,2.874221437,8906,7592881.082,15398,493.1082661,1.122578805,0.004026497,1.181405528,0.978116355,1616.128322,833.9008722,11.57853465,9105.256194
"San Antonio-New Braunfels, TX",91978,231030,5.023592598,61033780.01,264.1811886,2.75303877,72912,32832816.02,126716,259.1055275,1.087347414,0.003906373,4.822160992,3.822581511,3199.838147,1721.336892,49.99079046,19074.021
"San Diego-Chula Vista-Carlsbad, CA",85819,203433,4.740978105,36698078.04,180.3939284,2.589461541,61121,20630666.57,111376,185.2344003,1.090215301,0.004237897,7.334428191,5.223640283,3136.361623,1763.177647,58.22937213,11700.84399
"San Francisco-Oakland-Berkeley, CA",109976,266545,4.847330327,39267790.46,147.3214296,2.71256456,83687,22310876.58,149632,149.1049814,1.094496834,0.007632057,13.35040877,10.15908615,4766.867807,2708.402945,190.5644853,8237.650392
"San Jose-Sunnyvale-Santa Clara, CA",49337,118419,4.800413483,19845880.39,167.5903393,2.720372135,38297,11207928.64,67248,166.6656055,1.097141584,0.002869974,7.069521023,5.487594435,2843.725168,1605.989159,140.3129005,6978.832065
"San Luis Obispo-Paso Robles, CA",14040,34767,4.952564103,11226730.53,322.9134102,2.590954416,10156,5875262.789,18252,321.8969312,1.115441014,0.005150121,1.498339245,1.083841408,1198.109042,627.0040463,35.66675643,9370.374599
"Santa Cruz-Watsonville, CA",10531,24600,4.671920995,5186145.474,210.8189217,2.493875226,7309,2720944.421,13165,206.6801687,1.168840349,0.006912267,6.879952432,4.775004494,3388.133526,1777.605943,8.553908354,1530.679188
"Santa Fe, NM",12494,28828,4.614695054,8719467.043,302.4652089,2.535697135,8880,4653080.778,15875,293.1074506,1.109265297,0.012913386,2.527255483,1.796224483,1763.752273,941.2136954,11.08348479,4943.702796
"Santa Maria-Santa Barbara, CA",14944,37791,5.057682013,9872435.123,261.2377318,2.687031585,11303,5287349.373,20103,263.0129519,1.133416378,0.00611849,1.52078853,1.150259151,1004.676533,538.0714857,27.61172194,9826.481264
"Santa Rosa-Petaluma, CA",19942,48035,4.817470665,11177384.09,232.6924969,2.521111223,13956,5834801.308,25166,231.8525514,1.130004309,0.012516888,4.332279673,3.031857142,2428.219531,1267.575524,51.64975483,4603.119259
"Savannah, GA",20604,51259,4.975635799,12178887.47,237.5951046,2.748252766,16170,6607634.111,28330,233.2380555,1.085525709,0.015884222,5.071459269,3.980076509,2997.705869,1626.400081,42.12613084,4062.735971
"Scranton--Wilkes-Barre, PA",25809,66923,5.18602038,17683709.93,264.2396476,2.754039289,20412,9380114.837,35471,264.4446121,1.084832819,0.005046376,5.605275739,4.433139152,3840.600963,2037.201369,21.12245491,4604.412201
"Seattle-Tacoma-Bellevue, WA",149176,358253,4.80309165,59318808.33,165.5779807,2.532887328,104622,31158484.66,189344,164.5601903,1.090530806,0.009833953,9.13330484,6.405484923,3631.795726,1907.679109,209.8720968,16333.18964
"Sebastian-Vero Beach, FL",8859,23012,5.195168755,4254745.124,184.8924528,2.84433909,7330,2323193.143,12634,183.8842127,1.065540377,0.013534906,5.549092985,4.591359248,2665.08368,1455.199771,12.83170265,1596.477122
"Sebring-Avon Park, FL",10640,29070,5.464285714,6450247.406,221.8867357,2.823966165,8881,3330381.626,15017,221.7740978,1.062360321,0.00499434,3.717123807,3.102610576,2253.418064,1163.481281,0.944598833,2862.428198
"Sheboygan, WI",6109,16050,5.254542478,5128148.015,319.5107798,2.870191521,4988,2729302.499,8728,312.7065191,1.041622446,0.01088451,4.544596486,3.710664147,3814.922811,2030.377893,2.318778197,1344.233755
"Sherman-Denison, TX",8825,23782,5.389688385,8135350.472,342.0801645,2.861983003,7313,4305738.366,12599,341.7523903,1.069385997,0.005079768,3.46115037,2.868146476,3190.670968,1688.703449,5.203971604,2549.730309
"Sierra Vista-Douglas, AZ",12946,33461,5.169318708,15920706.21,475.7988765,2.652247799,9511,8240909.756,17157,480.3234689,1.076285666,0.0035554,0.805493543,0.591769588,990.5782518,512.7452182,5.032607567,16072.13381
"Sioux City, IA-NE-SD",10147,28831,5.682664827,13953985.32,483.9924151,2.993298512,8534,7289592.408,15082,483.3306198,1.036315954,0.004376077,1.868942707,1.571849519,2570.138869,1342.646159,5.041172056,5429.272904
"Sioux Falls, SD",15053,43482,5.777187272,20309197.46,467.0713735,3.011559158,12691,10503662.35,22585,465.0724973,1.020578026,0.002302413,2.247649987,1.894966185,3032.483055,1568.362223,8.379015982,6697.217131
"South Bend-Mishawaka, IN-MI",12750,34102,5.349333333,6876872.575,201.6559901,2.831921569,10372,3634783.861,18001,201.9212189,1.048552176,0.009777235,1.713801577,1.394160781,924.3603971,488.5724167,10.98987606,7439.601043
"Spartanburg, SC",18856,46326,4.913661434,12107013.73,261.3438184,2.568466271,13898,6335046.42,24187,261.9194782,1.07756477,0.005250755,8.895061712,6.5561926,5711.319172,2988.472044,40.66363669,2119.827901
"Spokane-Spokane Valley, WA",26802,71805,5.358182225,24612543.23,342.7692115,2.81068577,21207,12636567.49,37633,335.7842184,1.11113573,0.002258656,2.398817649,1.898057081,2202.85811,1130.991012,28.49663114,11173.00434
"Springfield, IL",12705,33357,5.251003542,10095172.5,302.6403004,2.831719795,10241,5342216.674,17962,297.417697,1.055012326,0.003841443,4.115771499,3.317561269,3270.320602,1730.60552,16.03794846,3086.906065
"Springfield, MA",22344,58277,5.216344433,13469697.91,231.1323148,2.766738274,18497,7076243.313,30899,229.0120494,1.082788875,0.032622415,4.676876427,3.871651597,2819.374895,1481.145522,50.41114918,4777.547653
"Springfield, MO",39289,96594,4.917101479,28517901.58,295.23471,2.543180025,28133,14774030.07,49874,296.2270938,1.080929918,0.012952641,5.008747697,3.586528009,3635.597085,1883.463288,7.665401852,7844.076479
"Springfield, OH",5695,15170,5.327480246,4169135.079,274.8276255,2.802107112,4600,2230325.805,7931,281.2162155,1.051548292,0.006808725,5.473837568,4.421361337,4007.228836,2143.712235,2.942981104,1040.403543
"St. Cloud, MN",12576,32241,5.127385496,13968141.18,433.2415614,2.723998092,9625,7303372.606,17051,428.3251778,1.048058875,0.004809102,2.693574453,2.061518298,2991.748429,1564.263508,7.893659294,4668.88895
"St. George, UT",11271,28379,5.035755479,6098671.672,214.9008659,2.65672966,8494,3225571.504,14981,215.3108273,1.107833592,0.003003805,1.790044232,1.349005032,968.5823842,512.2806909,15.91520696,6296.492453
"St. Joseph, MO-KS",10640,28837,5.420488722,12740991.7,441.8279191,2.82406015,8549,6610090.12,14952,442.0873542,1.053053734,0.005082932,2.458940444,1.975703182,2944.486822,1527.614467,2.833671242,4327.06698
"St. Louis, MO-IL",159275,402096,5.049078638,89564908.2,222.7450863,2.682881808,122818,47249254.18,213885,220.9096205,1.087427087,0.029628071,7.607051913,5.865847759,4277.663828,2256.647492,66.030461,20937.809
"State College, PA",6016,14798,4.919547872,6412792.761,433.3553697,2.648271277,4583,3376454.208,7971,423.5922981,1.11099218,0.014552754,2.084345537,1.58785831,2221.821138,1169.829996,15.33912243,2886.27768
"Staunton, VA",6651,16125,4.848894903,6148068.146,381.2755439,2.556307322,4761,3203664.68,8479,377.8352023,1.093320168,0.006486614,2.543970153,1.821055766,2351.601543,1225.383751,2.584937848,2614.417465
"Stockton, CA",23392,59941,5.124914501,13326314.46,222.3238595,2.793091655,18467,7253957.818,32716,221.7250831,1.066117464,0.002445287,6.335383521,5.001518787,3609.238758,1964.629139,45.47719269,3692.278443
"Sumter, SC",13746,34501,5.019787575,11459446.94,332.1482548,2.604030263,10383,5923543.454,17855,331.7582444,1.082289194,0.023690843,3.859650497,2.915375463,3217.624042,1663.233481,13.32108112,3561.462369
"Syracuse, NY",24780,66376,5.357223567,22319306.01,336.2556648,2.795520581,20381,11622812.12,34544,336.4639915,1.06402559,0.013403196,3.338434691,2.745788435,3006.922738,1565.859532,59.49548148,7422.640338
"Tallahassee, FL",21369,50871,4.761196125,14283536.27,280.7795457,2.631522299,16210,7647031.64,28196,271.2098042,1.085127528,0.00677401,3.167301453,2.402637304,2117.097907,1133.438833,11.40998468,6746.752817
"Tampa-St. Petersburg-Clearwater, FL",124563,315501,5.065725777,51336670.03,162.7147617,2.814752374,100245,28466824.17,175612,162.1006775,1.082243286,0.007396989,14.44160941,11.62222438,5951.88087,3300.392217,222.7300789,8625.285209
"Terre Haute, IN",16616,46337,5.577395282,16547816.19,357.1188509,2.883485797,13660,8557392.636,23853,358.7554033,1.054474828,0.010438938,3.315300878,2.725506138,3301.69653,1707.410407,4.298820431,5011.91313
"Texarkana, TX-AR",13341,34285,5.139794618,13511931.03,394.1061989,2.651750244,9971,7027334.818,17663,397.8562429,1.075108903,0.00379324,2.414433182,1.804535887,2445.368011,1271.795995,3.986009426,5525.520481
"The Villages, FL",10223,26561,5.196322019,4752995.642,178.9464117,2.763865793,8565,2583568.769,14144,182.6618191,1.093533166,0.054015837,6.810410521,5.705875586,3166.37499,1721.13508,0.854619188,1501.084255
"Toledo, OH",27647,75045,5.428798785,19926451.17,265.5266996,2.901978515,23567,10565007.29,40058,263.7427553,1.041253191,0.015352739,4.831017992,4.118081564,3481.934537,1846.122195,37.56338708,5722.810399
"Topeka, KS",18499,50142,5.421049786,22332882.09,445.3927264,2.836045192,14886,11507274.76,26135,440.3013108,1.041586571,0.007040367,2.169375472,1.745679403,2618.974356,1349.456706,9.135836036,8527.338968
"Trenton-Princeton, NJ",12072,31348,5.193505633,5487370.191,175.046899,2.871686547,10385,3076620.791,17308,177.7571522,1.089661504,0.023515138,20.37402504,17.52685968,9261.084963,5192.441106,14.2640644,592.5191501
"Tucson, AZ",53107,129478,4.876118026,29073808.46,224.5463203,2.671719359,40283,15643739.82,71203,219.7061896,1.080568738,0.011951744,2.232603129,1.693485828,1222.254613,657.6583591,77.87811092,23787.03107
"Tulsa, OK",64692,165762,5.124652198,47120821.15,284.2679332,2.695109133,49708,24711587.17,87157,283.529575,1.070912409,0.007205388,3.860552056,2.966368664,2811.976488,1474.685721,26.19618708,16757.18889
"Tuscaloosa, AL",24229,57468,4.743736844,20766680.96,361.360774,2.496058442,16969,10756816.46,30224,355.9031384,1.09692873,0.01167946,2.624563125,1.8381366,2249.513603,1165.212919,21.03598967,9231.631645
"Twin Falls, ID",12685,33748,5.320930233,13625948.38,403.7557302,2.696807253,9718,6909045.496,17039,405.4842125,1.080876353,0.008157756,1.935037836,1.482435766,2078.575141,1053.942802,1.464430164,6555.427375
"Tyler, TX",11964,31061,5.192410565,9107481.142,293.2127472,2.731193581,9462,4773739.864,16300,292.8674763,1.072759715,0.005705521,4.864055396,3.846848224,3702.71588,1940.80033,5.33445602,2459.675934
"Urban Honolulu, HI",17896,42021,4.696133214,6661771.128,158.5343311,2.591417076,12829,3771363.895,23232,162.3348784,1.081510117,0.003142218,3.106585583,2.22699969,1156.423902,654.6750506,15.99953252,5760.665374
"Utica-Rome, NY",14308,37611,5.257338552,15364907.73,408.5216488,2.748462399,11491,7998033.446,19594,408.1878864,1.066671132,0.012707972,2.03578054,1.63497024,2186.160202,1137.981608,12.82321167,7028.262486
"Valdosta, GA",9764,25385,5.199713232,10510568.98,414.0464438,2.773453503,7900,5494799.978,13492,407.263562,1.068769253,0.003557664,2.313845385,1.872119884,2490.765211,1302.142316,11.82434999,4219.815231
"Vallejo, CA",17163,42028,4.89751209,8698953.984,206.9799654,2.670279089,12913,4798696.477,23013,208.5211175,1.090484474,0.003041759,7.290365145,5.485083326,3695.073759,2038.352825,28.2692407,2354.203069
"Victoria, TX",6660,17203,5.166066066,6968803.527,405.0923401,2.725525526,5099,3709574.472,9048,409.9883369,1.072445954,0.003647215,1.471492579,1.126597697,1539.721122,819.6113074,2.43961692,4526.016709
"Vineland-Bridgeton, NJ",5702,15326,5.375657664,4378557.084,285.6947073,2.782532445,4526,2244348.112,7896,284.238616,1.039487456,0.003546099,3.292860621,2.613729773,2528.582637,1296.093567,3.685095111,1731.625069
"Virginia Beach-Norfolk-Newport News, VA-NC",85952,203538,4.736085257,39071527.43,191.9618323,2.5908414,61211,21436998.73,111473,192.3066458,1.074610503,0.011150682,6.042055609,4.30286981,2746.56019,1506.928733,140.5955021,14225.62213
"Visalia, CA",17815,47109,5.288689307,17903980.95,380.0543623,2.806342969,14039,9315135.919,24959,373.2175135,1.085304595,0.003966505,1.420534567,1.119443435,1427.629741,742.7714045,3.015341913,12541.0535
"Waco, TX",18023,47123,5.229207124,14757990.83,313.1802056,2.813848971,14554,7858959.238,25300,310.6307999,1.062222695,0.003241107,3.79392739,3.063686358,3106.6274,1654.348372,17.6285628,4750.486276
"Walla Walla, WA",3424,9202,5.375,4098645.923,445.4081638,2.757885514,2702,2101347.819,4701,447.0001742,1.091441189,0.001701766,1.0188887,0.804041258,1219.644864,625.3036059,3.489404958,3360.52407
"Warner Robins, GA",9747,24057,4.936288089,5928683.34,246.44317,2.600697651,7243,3156829.568,12655,249.4531464,1.080945222,0.003555907,7.076293191,5.258396592,4304.206582,2291.848936,16.3350904,1377.416076
"Waterloo-Cedar Falls, IA",9956,28493,5.723784652,11869636.5,416.5807918,3.041582965,8506,6279409.102,15067,416.7657199,1.023899574,0.002654809,2.541062559,2.170980125,3029.478596,1602.688968,5.020842376,3918.046002
"Watertown-Fort Drum, NY",6856,17587,5.130396733,8518697.989,484.374708,2.639731622,5211,4387307.742,9012,486.829532,1.057678862,0.009320905,1.510012623,1.147706502,1876.216671,966.2908507,13.67010883,4540.359395
"Wausau-Weston, WI",12612,32426,5.142086901,15658892.1,482.9116172,2.767840152,9743,8165941.753,17359,470.4154475,1.048357747,0.004550953,1.960407189,1.514450304,2434.015591,1269.312632,4.471725752,6433.357352
"Weirton-Steubenville, WV-OH",8704,21599,4.963005515,5935133.939,274.787441,2.560087316,6297,3098508.594,11084,279.5478703,1.110938724,0.008751353,5.687637104,4.114780658,3878.318935,2024.723397,3.698630087,1530.336736
"Wenatchee, WA",8685,21675,4.991364421,13661692.07,630.2972122,2.550374208,6186,6879990.961,11067,621.6672053,1.176703983,0.004698654,0.692286126,0.493089461,1088.980987,548.4078625,3.770455825,12545.39081
"Wheeling, WV-OH",15363,36633,4.768990432,9922684.815,270.8673823,2.435396732,10404,5134074.492,18644,275.3740877,1.128639919,0.007455482,6.166231414,4.175842715,3982.657737,2060.658167,2.613502596,2491.473149
"Wichita Falls, TX",14484,38232,5.27920464,15730868.67,411.4581678,2.8173847,11665,8224398.85,20372,403.7109194,1.084307924,0.004565089,2.108018009,1.697737509,2289.488709,1196.988463,5.741181405,6870.909042
"Wichita, KS",37320,101278,5.427545552,34553424.4,341.1740398,2.842175777,29720,18021433.4,52982,340.1425654,1.033162229,0.004945076,3.445693524,2.743998166,3190.260201,1663.88897,19.06748006,10830.91103
"Williamsport, PA",8184,20840,5.092864125,8174931.484,392.2711845,2.646138807,6138,4222530.199,10769,392.1004921,1.111818209,0.006128703,2.538127685,1.903595764,2535.31524,1309.545552,2.546235364,3224.42407
"Wilmington, NC",16040,38442,4.793266833,8934181.166,232.406773,2.545261845,11270,4726978.222,20450,231.1480793,1.071556805,0.011198044,4.900598269,3.443250778,2729.603039,1444.203322,15.87780612,3273.06976
"Winchester, VA-WV",10983,24980,4.54884822,8300458.817,332.28418,2.373668397,7073,4318722.221,12997,332.286083,1.118176655,0.012156652,3.958971422,2.549558852,2992.013043,1556.742043,4.779176543,2774.205426
"Winston-Salem, NC",42157,97526,4.62679982,25720857.65,263.7333393,2.414260977,27983,13434447.08,50826,264.3223366,1.076920664,0.007810963,7.984148726,5.299723268,4871.294278,2544.360926,15.6602196,5280.087013
"Worcester, MA-CT",38037,95787,5.036517075,24604031.21,256.8619041,2.657938323,29828,12894683.51,50471,255.4869829,1.077186707,0.017415942,6.986970191,5.479068982,4519.484519,2368.608706,74.41596106,5443.990594
"Yakima, WA",10920,28902,5.293406593,14155026.87,489.7594241,2.709981685,8275,7249500.452,14773,490.7263556,1.119549451,0.004061463,0.978504954,0.741495284,1268.384975,649.603673,15.77297903,11159.88218
"York-Hanover, PA",16622,44476,5.351461918,13291255.85,298.8410795,2.781193599,13507,6831204.674,23064,296.1847327,1.080533666,0.006286854,7.049713746,5.728581613,5637.08032,2897.246871,18.43283907,2357.826232
"Youngstown-Warren-Boardman, OH-PA",24885,66650,5.356640547,19738540.79,296.1521499,2.794735785,19982,10381621.77,34674,299.4065229,1.044778168,0.006085251,5.511547931,4.425627919,4371.706396,2299.329155,15.89755006,4515.065516
"Yuba City, CA",8419,21665,5.146692006,7925868.395,365.8374519,2.678465376,6360,4094273.24,11260,363.6121883,1.084151447,0.002220249,2.597364532,1.962137834,2445.227397,1263.1334,1.594076018,3241.362503
"Yuma, AZ",9291,25210,5.426757077,8925887.915,354.0614008,2.840490798,7505,4715715.695,13203,357.170014,1.052820289,0.001514807,0.647429346,0.522974625,621.9870602,328.6075481,5.123357715,14350.60066
