msa,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total Household Carbon Footprint (tCO2e/yr),Households,Total County Carbon Footprint (tCO2e/yr)
"Salisbury, MD-DE",81604.97860336509,258806.1416811247,2458.2766800120608,186144.9812589846,16.776282682228693,14.41392771631815,7.759543547288283,5.920352468762165,6.751634932831407,392.1031318724245,364102.0,18795579.268081482
"Salt Lake City, UT",24829.11311501641,142297.85486135655,17.92139388022335,56659.848360160584,17.889844594011063,13.914456151417722,9.309662749506604,5.951053473388814,6.571186030326067,108.6063937691076,324775.0,17419697.82888664
"San Angelo, TX",34292.61411057147,85793.62358781222,4.894035125826217,81641.23416793623,15.625584436924653,11.956642334211317,7.605756256763059,4.640448246342459,5.04462464386776,144.1316467684513,45120.0,2024672.2830250892
"San Antonio-New Braunfels, TX",175371.24077962956,489255.9275169701,104.46498035826441,386719.42756623414,17.84399197611254,13.227042034716089,8.268512537420877,5.377161130059733,5.945320772387951,729.1477130105669,1284304.0,65065445.787344195
"San Diego-Chula Vista-Carlsbad, CA",6875.857284223691,33259.03895122045,0.8454826511707294,23111.053156405946,16.089899804424103,7.550214744072121,8.461206340213934,5.72271082179834,6.384614633163143,44.20864634367163,1040131.0,45982783.53008952
"San Francisco-Oakland-Berkeley, CA",32343.644182953674,228509.9116050486,3.687935644348027,116063.83438641668,16.505147811638988,8.01848313170596,8.028044645429963,6.612190607321187,7.647158021403286,238.03661654370015,1599438.0,74871330.95238878
"San Jose-Sunnyvale-Santa Clara, CA",14173.016606564051,104965.07376242233,1.5358036401009243,61418.25284295273,20.139841124745242,8.316734905432483,9.221185998501234,7.4967979307590955,8.670041925571192,109.80582159574536,604935.0,32572484.24130808
"San Luis Obispo-Paso Robles, CA",6549.039409746142,37336.05196754912,0.6317295052012595,25256.418434227195,17.22316861054576,7.739378389173926,7.545244960059312,5.193945913556529,5.802095262319546,43.50383313565508,101633.0,4421425.073076033
"Santa Cruz-Watsonville, CA",17138.323000403663,72980.82369995373,2.980538363435813,50468.91314476066,17.827495905763868,8.31617875097038,8.714120716051152,5.97663629791864,6.6917833709083405,94.80525830825688,133829.0,6360385.832803944
"Santa Fe, NM",11980.726120523517,36076.24925398064,1.2268696001558026,23746.163228317913,16.32492118376563,13.193277843789247,7.308334462813826,5.18451172836948,5.821534264333292,47.83257948307148,56575.0,2706128.184254769
"Santa Maria-Santa Barbara, CA",6714.483699131517,36519.552198179976,0.16808122691490768,24462.13153175267,16.844607858093774,7.6903014579474975,8.608410738349171,5.642654727852341,6.2541537192386,45.04012850148138,142880.0,6435333.560291659
"Santa Rosa-Petaluma, CA",7065.380899674001,47381.48544052758,1.019226790543483,26347.344007957978,18.3169396768902,8.649059125293185,7.853833419137535,5.940675822477616,6.765086133303909,47.525594177102455,183161.0,8704835.355072264
"Savannah, GA",79943.48257037268,197821.05671992205,99.32064184104337,161426.21627044101,15.89300325483529,15.255231186738047,7.687403774070408,4.995200484589459,5.513069213156082,313.6916457618787,171497.0,8462332.175422523
"Scranton--Wilkes-Barre, PA",49325.223779437954,231316.34189261356,906.8720601765483,106583.53049802646,13.488587171855967,13.85261681469971,7.183615912642469,4.664326325069399,5.138413708266128,227.0401189620637,278663.0,12352450.833479632
"Seattle-Tacoma-Bellevue, WA",91372.37198524865,281829.1225530184,367.59194749922983,219494.51167289837,17.449696193597195,11.233828792804267,7.591185582461529,5.871563373756974,6.709941480312458,407.6207914012023,1323601.0,64666135.59000877
"Sebastian-Vero Beach, FL",10689.956615365762,13791.000900278603,5.344970264492672,19477.127754513018,13.758010672402749,10.684554895466711,6.8924731078078105,5.166107072553867,5.858654054050543,42.35979980228168,64414.0,2728564.144464172
"Sebring-Avon Park, FL",10550.724645470333,13967.305833250026,3.0340249652447087,17513.520789033162,12.009875213165712,10.465374526275772,6.928292200153826,4.323229737343968,4.716190297507675,38.44296197444695,48581.0,1867597.5356806074
"Sheboygan, WI",10275.155694256468,65694.42351513983,35.013577199935646,24344.275177617936,16.83872360388087,16.515877001984695,7.526148095847491,5.4697957883831565,6.175846904633719,52.52639139472992,45931.0,2412589.68315134
"Sherman-Denison, TX",34319.218387369896,83217.1116136574,340.8206668607678,72893.65077181239,17.114387760116394,13.420115611034051,7.47599735669434,4.6729189991329925,5.107666684997285,141.66032555055085,71506.0,3417349.4249746893
"Shreveport-Bossier City, LA",65775.895602053,153145.97521209542,16.53524609761501,113304.20759704162,14.861517920755288,16.611334151176475,7.739051623762228,4.61674656685691,4.994370062568401,241.89889518015184,187788.0,9168377.340813505
"Sierra Vista-Douglas, AZ",10821.440779849148,33208.48454858583,0.6769198429408633,22683.375037677084,15.227065996106266,12.229188395378012,7.855161006731639,4.618421141441932,4.982938797981767,44.91277533763962,51618.0,2318307.637378282
"Sioux City, IA-NE-SD",265469.5810386926,914524.807938435,1098.11736613281,559653.5397977377,17.30621756975669,17.04787770873241,8.102190919373115,6.0587673572956176,6.889372265241512,1106.3962284055237,828398.0,45896915.54076718
"Sioux Falls, SD",47817.37668711772,168092.19861427884,224.87623809964467,108054.47690766948,16.860819600631405,17.344999920192443,7.51293052831638,5.168157080125396,5.7715967223834825,209.03524442480924,73932.0,3893148.5067601213
"South Bend-Mishawaka, IN-MI",106153.29438833614,416155.4193079699,206.66432479708652,231387.38624569424,16.91724817658742,16.562690374109078,7.471765507402476,5.002147251648125,5.553166295171476,469.40194201649706,177640.0,9149706.607337736
"Spartanburg, SC",11643.096636191742,31348.436390667062,85.82516387737887,24024.209905886873,16.282820932045315,12.614072852000355,7.5601843849034855,4.911663868725476,5.418238707582901,46.78698074525753,105557.0,4938693.326527149
"Spokane-Spokane Valley, WA",48249.26299752654,186940.0771678986,169.75262240209884,101626.12258736911,16.62102947382618,12.857164725165658,7.514275104143204,4.945501515558829,5.4711738369071305,201.38893332701457,199328.0,9449969.98591164
"Springfield, IL",35314.663449538275,139053.57764929553,5.4842428501950895,74113.08195454926,16.17770333595686,18.269760605777,7.168858016973377,5.306991598805394,6.009000420395248,151.6940448970791,92493.0,4895868.516758633
"Springfield, MA",7063.537053793898,47186.42556551822,294.5393802747567,20601.63289798491,14.286287424871915,12.392177235318627,7.604731415991177,5.093038530322939,5.657212314452999,45.03344692095766,186358.0,8392343.101295827
"Springfield, MO",340192.32035068906,1031247.585478355,596.9283910785995,688453.3382910396,15.82326236459351,12.951589942495671,7.99257258752519,5.23818873608593,5.795485627555196,1363.6242459619032,1770452.0,84629551.78397697
"Springfield, OH",140128.28272290554,502934.66287873837,291.9231412772503,300959.89762350515,15.389650562724244,12.396682027147504,7.975470431146084,5.395290452027881,6.011692877183332,598.186406710136,849675.0,40078138.54213086
"St. Cloud, MN",120916.49754315366,399011.4670919272,216.91280193101588,254308.72817415907,17.249417897907943,14.982859998206564,7.74591919027215,5.146985380005981,5.709680948549702,502.56050306387675,280271.0,14247538.004169308
"St. George, UT",358054.0756474809,1194355.2596521734,2867.5110277388476,771075.0652717464,17.430053016004468,15.362891110526952,7.850986891933252,5.67859891775814,6.4128624007732595,1544.0670310584405,1503873.0,79307332.6800153
"St. Joseph, MO-KS",110069.4195799465,385494.0791357794,214.716969951412,227567.67817584227,15.771644747931006,16.400692347451876,7.978522267710287,5.632332988926061,6.331876871078891,462.8106527122723,670866.0,34962228.02942294
"St. Louis, MO-IL",742962.8078337142,2422063.058982796,4880.566581558418,1581796.159754356,15.342505865221666,14.55101715031933,7.465292523307654,5.126244237770358,5.721687816051988,3150.17500390067,1852088.0,89283138.73541483
"State College, PA",8671.684168214633,30190.353715689926,258.8014086215398,20227.9057084247,13.90348478935378,15.012739087941819,7.35819763740539,4.786585658483486,5.2801622538416035,46.341169427026074,53207.0,2465674.6017037765
"Staunton, VA",11756.513031460221,29352.05832433543,184.5729423227571,31582.40056662856,21.119558950736273,16.541286528961887,7.749973408221084,5.238100226409519,5.841862232759329,56.490781347088095,16062.0,907354.929996929
"Stockton, CA",7455.430389474416,42080.58973269434,0.848758822896867,24769.43108781593,16.784258125989606,8.411171248016444,9.152604681739438,5.391558167555086,5.836128545699321,45.575720768999886,188869.0,8607840.80592024
"Sumter, SC",11832.507226590744,25069.41318569499,50.00267986623637,19889.003444466107,13.316128558209048,11.886754458580734,7.91319068044453,4.321588912353429,4.578674923068282,42.01633753265602,14568.0,612094.0051757329
"Syracuse, NY",15527.729025951241,113419.93658467382,221.32854606666413,40088.16369935409,13.693460901424638,10.299509034669834,7.496690665894726,5.122990542185481,5.713661529153739,84.60891034113052,252895.0,10704112.843521394
"Tallahassee, FL",44690.52179818375,79903.73537298369,37.88466905050589,90215.10411647169,14.511001504143785,10.88410217152813,7.254615063304737,4.922895112591716,5.476682721217945,176.99616042091236,142200.0,6121609.972650213
"Tampa-St. Petersburg-Clearwater, FL",50981.33563649663,96745.17037239231,402.87830248453196,104380.26977888847,13.831470175059135,11.018059523184853,7.1296452036143,5.033591379920827,5.644796420281479,218.32761629979137,1337302.0,57046043.91659103
"Terre Haute, IN",91218.34885595595,301773.6107327719,1641.653319183471,209133.64243794477,15.173507208340709,13.855699510305026,7.256282721292231,4.687250444770979,5.1597499566161975,427.14054671901675,213642.0,9855837.394680386
"Texarkana, TX-AR",50884.54970072814,128956.17133540787,5.225384670189128,90801.82324615773,15.352076257605699,13.989127938893622,7.498120520446306,4.51754187830722,4.896197607149581,183.38166457147221,70460.0,3258990.903701275
"The Villages, FL",47396.23144697237,102368.40855008565,71.18910849595784,80513.55076991708,13.975725604485305,12.254148486122295,7.819707478329801,4.4510120043747685,4.757401760823756,170.52910707173862,81704.0,3534351.250780242
"Toledo, OH",210811.50018089297,864571.1003258012,894.4158667657674,435435.8979971768,15.111206269638782,16.162635561558336,7.534637318425177,5.433348155769713,6.1261710278243875,905.5859261797027,1058280.0,53420379.38165576
"Topeka, KS",307909.06301901286,988283.9281159062,645.4223356276653,639327.407079044,15.459068869095786,17.26614954188258,7.4520286427413405,4.953621322036262,5.491075731703356,1275.3620249109758,851040.0,43081299.313212186
"Tucson, AZ",11920.124704831846,29406.794549504168,0.4070837815112684,21104.85543722218,14.519595706381201,12.630277038348796,7.614480494691547,4.977326675739095,5.49860921038423,45.24028912554486,368584.0,16674846.727049828
"Tulsa, OK",152768.40218316234,455704.3784766734,33.10051879830284,300573.33144653105,17.54131780777474,18.50603703274105,7.7005340461221765,4.90168484185513,5.38477854092955,594.2867841231814,602808.0,32572339.82282613
"Tuscaloosa, AL",238988.40160701142,712893.9853353489,1062.7540099938617,481589.0242684891,15.827662224920052,15.407455350760015,7.456412886599967,4.954044686226214,5.490847225651541,960.8378334720467,664548.0,32653511.215901814
"Twin Falls, ID",20146.855035382916,75492.69986499747,104.43293566232492,55773.61645521752,17.88237364896967,10.82597560622954,8.087728397201401,4.751109477652163,5.126407917735549,94.76153674187489,32389.0,1511711.070002816
"Tyler, TX",52246.652424363725,148223.71687850443,13.25633264289732,102947.8346577835,16.97141614328499,13.21266566904522,7.804296751125495,4.863140056039879,5.318709453874146,199.55614356386812,87544.0,4217014.446455079
"Urban Honolulu, HI",5920.716853173786,24004.84334105487,0.43234178909851817,21022.557458772168,14.94975919046215,9.495604865338294,9.20531266837672,6.1427957815289895,6.84423857289538,46.63771107860154,314342.0,14660191.375869766
"Utica-Rome, NY",34100.93138918841,180397.62174412856,614.735460199282,90432.9175930016,13.441248626908202,11.6856949121212,7.290316954963836,4.740008423360888,5.225991346058945,179.2444005129125,163416.0,6926102.859205908
"Valdosta, GA",91137.33203292608,196496.70220335052,35.36642879448997,155840.42717270233,14.748184621071552,14.36491499654635,7.916414778956893,4.488999784434964,4.797405019953717,319.3176785682973,80848.0,3744549.435559495
"Vallejo, CA",7801.6375974065895,43043.795996999965,0.4204556514545523,27386.054969298995,18.935374038968995,8.751511689537933,8.759519666242777,6.142157195146273,6.906808991079943,49.49537158097592,137539.0,6807543.911875847
"Victoria, TX",25320.39999884939,51883.92583530605,1.5480356891202336,51368.0416113107,17.02944836849749,13.031124833729596,8.2146061184392,5.112201308986626,5.594770540422009,96.35430990879775,36039.0,1765267.7460183296
"Vineland-Bridgeton, NJ",88410.51791893238,270805.9075948424,1407.30115205454,186638.85863560287,15.000414451571045,13.830762966532129,7.634837293925369,5.162225193622166,5.7463709274765105,385.1832923681109,422285.0,20005587.53566713
"Virginia Beach-Norfolk-Newport News, VA-NC",149358.07943432106,396249.62265052553,1450.4039936607858,304703.8979731544,15.453138141427539,14.681925331140448,7.998254681633607,5.669070397729072,6.377692136229916,605.9982625812587,424633.0,21308118.20285569
"Visalia, CA",8269.185399683674,41335.15942100384,0.7066125056014787,23135.477649808137,15.346713805934264,8.610501783369676,10.034969759972354,4.93420112424556,5.093736423377701,44.02012289689956,118305.0,5207800.6393177025
"Waco, TX",23853.53531523676,62600.276985586825,1.1065046565972416,46543.241062835026,16.04953400432109,12.496835398269372,7.820448326940959,4.667189424666283,5.049951471423029,90.0891378494852,92802.0,4276683.5283748545
"Walla Walla, WA",11351.942246799299,41027.85015061097,48.48196379997737,23422.078090009392,15.824301013109137,11.986232839580985,7.6464436899516,4.7951518946386,5.248509530773594,45.50063896805391,6815.0,310086.85456728743
"Warner Robins, GA",74047.47475413185,192096.1116092173,100.31850232357988,146211.05559772335,16.08843271299317,14.129616974515333,7.687592509671444,4.92114854189371,5.411952469658801,290.5907966746705,117205.0,5653821.897779488
"Washington-Arlington-Alexandria, DC-VA-MD-WV",849685.4118251203,2717686.2481391854,4763.914336051313,1778994.4842048928,17.510684050912065,14.552551490834908,7.801961417337813,6.139030880050062,7.040748181833654,3547.8603651033636,3231150.0,171913509.48564398
"Waterloo-Cedar Falls, IA",69519.70666947134,307781.54195378954,78.88425390627769,157319.2964364989,17.786328611066438,13.659154137770921,7.496911838742625,5.03154063057199,5.590913227528733,310.36891210763696,63507.0,3334248.2910734946
"Wausau-Weston, WI",285275.35248257563,919314.1751415847,1453.9452894900214,634986.3547080607,17.653201634817762,15.032812333181774,7.623279267634705,4.943266891809791,5.452787395945792,1213.730718484131,362439.0,18377595.45102988
"Weirton-Steubenville, WV-OH",444356.1305225612,1523018.4996392818,1779.2595260978453,915988.3617171939,16.322537735884044,15.609560626607763,7.555195423233356,5.328513043619555,5.9825968017650295,1833.5571850882284,2302145.0,116945290.92734115
"Wenatchee, WA",147709.8940291071,555333.248571872,416.53638186508056,336845.78335555363,18.269210224877813,17.360723920255165,7.840741255594618,5.885271274493138,6.692987129228087,669.7357473909939,595625.0,33384146.19727483
"Wheeling, WV-OH",200222.82471391992,676395.8355315116,620.7153255688523,400703.7347287506,16.17185486135412,16.3778959874075,7.433694400018518,4.592214888641894,5.006728886016921,808.3949113276732,223754.0,11094257.873550558
"Wichita Falls, TX",244616.0444034745,796553.5437152114,377.08914357961874,501704.52029633673,16.92148180588498,17.481559311451857,7.630718916839752,5.276151995657421,5.900904525581992,984.7015221467565,486279.0,25875302.663751137
"Wichita, KS",164384.39331411,583837.7504687113,251.3544117674096,333624.8306255117,16.36248798493911,17.913824097402102,7.726205147989004,5.3240004871889495,5.95186224949849,683.6778813247535,530615.0,28270307.586199075
"Williamsport, PA",9090.489927639006,37919.38519783016,348.65426513003894,20395.020187514445,13.924455634208238,14.493006543476957,7.32820367435872,4.654928749991413,5.1039692777643975,45.504563879799726,52115.0,2371470.3465957628
"Wilmington, NC",23167.135358543983,51729.721033499794,61.83406105048468,43380.497565418154,14.308313045803132,11.370384821885168,7.027795007000369,4.998536440305228,5.611996998845637,87.98402281700825,96825.0,4194171.072837513
"Winchester, VA-WV",43634.52473010932,126510.45707593934,833.5855924869772,112465.1767395961,19.84975704660101,15.815822270025302,7.806466225106293,5.825361265296667,6.616820739159851,216.89378067170756,178855.0,10000539.167773657
"Winston-Salem, NC",81859.2054432418,213007.17686955386,799.63417559657,181189.67651003573,15.569114749329174,13.541739362126425,7.224489430904531,5.145961378551545,5.783171828652697,349.6296865841133,530478.0,25072765.097155407
"Worcester, MA-CT",32234.145111388403,114139.79917804169,1673.251853606364,92374.342620354,16.612129815156187,13.541482957659262,7.58177062735531,5.532569078743054,6.253874077233185,191.52926046286024,416658.0,20633665.209231094
"Yakima, WA",10904.201629613255,35026.301318070335,36.84680549190511,25270.202023773294,16.793236084127834,10.812622875200338,9.075718435044127,4.896840974326341,5.1815301710615485,46.75994853976018,79421.0,3713721.8729762933
"York-Hanover, PA",59180.571168042414,201501.47718185332,966.063203557453,130588.9119100474,17.381966885904205,14.652270229966625,7.845891314260358,5.50912190402855,6.182997433408866,262.4515352648023,395376.0,20390429.033350207
"Youngstown-Warren-Boardman, OH-PA",114807.01719857978,501511.4631459727,506.18182109285885,239704.17405358277,15.029577766779273,16.18762231462745,7.5220463494565015,5.3111304142596705,5.9632155889211385,506.13624945568733,461617.0,23087124.498626098
"Yuba City, CA",13653.787386299693,85954.26350867834,2.2791898472795697,48561.160385367664,16.305464756135283,8.272131645104276,8.656317288101501,4.846925540218872,5.173617792184606,86.08986227946808,50482.0,2183571.499371708
"Yuma, AZ",21180.310427169243,82767.90265249506,2.156560127478702,46330.13696708661,12.872009707348015,11.837545967279784,8.85121311460633,4.676416706353826,4.914082481985644,95.230037653485,78323.0,3379736.761807496
